url,title,price_usd,price_kgs,year,mileage_km,engine,transmission,city,image_url
https://mashina.kg/details/hyundai-grandeur-6a07e2f01ccbcbf9b0124bcb,Продажа Hyundai Grandeur VI Рестайлинг 2020,13800,1206810,2020,182000,3.0 л.,автомат,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-16/10034482/46289d4db0bf7616099c675d6de7e090_medium.webp
https://mashina.kg/details/kia-k3-6a07e66f9a4c12f82ba7e685,Продажа Kia K3 II 2019,11800,1031910,2019,115000,1.6 л.,вариатор,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-16/10034493/15e2ec4f1696fd0b6c622231ba4fd432_medium.webp
https://mashina.kg/details/bmw-x7-69f9aba477fdc723591182,BMW X7 I (G07) Рестайлинг,95500,8351475,2023,25000,3.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/2/3/6/236a906d1c58bc1f30827844c917b518_640x480.jpg
https://mashina.kg/details/daewoo-matiz-6a06f3ba6ad416630fe38415,Продажа Daewoo Matiz I Рестайлинг 2005,2630,230000,2005,255140,0.8 л.,механика,Ош,https://storage.mashina.kg/catalog/images/2026-05-15/10033900/97d741cf5eb8c906abb085d5a152fb18_medium.webp
https://mashina.kg/details/mercedesbenz-eklass-69dc79430416d560255746,"Mercedes-Benz E-Класс III (W211, S211)",11000,961950,2002,169700,3.2 л.,автомат,Кочкор-Ата,https://im.mashina.kg/tachka/images/f/6/b/f6b5b020d5cd676c1acfab74e2f95d5f_640x480.jpg
https://mashina.kg/details/hyundai-santa-fe-69a988f89aef8556372302,Hyundai Santa Fe III Рестайлинг,13800,1206810,2017,185074,2.4 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/1/2/3/12373c2364de5fd2f812c54ed8dcf150_640x480.jpg
https://mashina.kg/details/mercedesbenz-eklass-69ef2c769f563171186170,"Mercedes-Benz E-Класс II (W210, S210) Рестайлинг",3659,320000,2002,35000,2.1 л.,автомат,Кара-Суу,https://im.mashina.kg/tachka/images/6/3/7/63746d7b5eedef8ba3338a49d2d69b1f_640x480.jpg
https://mashina.kg/details/toyota-avensis-69f2ebc0b3e7e238215642,Toyota Avensis I Рестайлинг,4231,370000,2002,333000,2.0 л.,механика,Бишкек,https://im.mashina.kg/tachka/images/2/0/2/202f3fd43f515851cc93af926cbb37b0_640x480.jpg
https://mashina.kg/details/audi-q5-69a680c4d619d723749877,Audi Q5 III,52000,4547400,2026,10,2.0 л.,робот,Китай,https://im.mashina.kg/tachka/images/0/0/2/00244af7fe3bdbb5ca874292653dd44d_640x480.jpg
https://mashina.kg/details/byd-tang-6a01888f80344480015099,BYD Tang II Рестайлинг,32000,2798400,2025,2000,1.5 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/8/f/f/8ff06eaa675aef99a0406efa4f88f534_640x480.jpg
https://mashina.kg/details/gac-trumpchi-gs4-69a7c159b846d483491948,GAC Trumpchi GS4 II Рестайлинг,13000,1136850,2026,10,1.5 л.,автомат,Китай,https://im.mashina.kg/tachka/images/f/f/e/ffe8587ee21c27ecb881885f3956452f_640x480.jpg
https://mashina.kg/details/kia-morning-69ff0a892e28f004752821,Kia Morning III,7900,690855,2019,126500,1.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/a/4/f/a4f9b27a14fddcc403be3e888e63bd5a_640x480.jpg
https://mashina.kg/details/lynk-co-3-69a7c94c39a48145630459,Lynk & Co 03 I Рестайлинг,12000,1049400,2026,10,1.5 л.,робот,Китай,https://im.mashina.kg/tachka/images/7/3/b/73bbdffb0df0c8ed7145ffc6d213db5f_640x480.jpg
https://mashina.kg/details/byd-han-69a7cba68e411568808541,BYD Han I Рестайлинг,24000,2098800,2025,10,1.5 л.,автомат,Китай,https://im.mashina.kg/tachka/images/1/9/f/19f50d96bece862c544217abcc9c178b_640x480.jpg
https://mashina.kg/details/toyota-prius-68f5bdfa9bca5352647812,Toyota Prius IV Рестайлинг (XW50),19000,1661550,2019,83000,1.8 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/6/9/4/69481447000c980818292a1412f704fa_640x480.jpg
https://mashina.kg/details/gac-aion-i60-69a7ce16341a1294766448,GAC Aion I60,15700,1372965,2025,10,,,Китай,https://im.mashina.kg/tachka/images/c/e/f/cef4ccbcc97f67b6e365a5c856d3c482_640x480.jpg
https://mashina.kg/details/toyota-rav4-68e3266c4789e496018727,Toyota RAV4 V (XA50),34500,3017025,2019,93000,2.5 л.,вариатор,Бишкек,https://im.mashina.kg/tachka/images/c/8/2/c82fd3ab557ebf27ac1b9b2eff47effe_640x480.jpg
https://mashina.kg/details/qiyuan-a05-69a7d200d6aa7142119276,Qiyuan A05,10000,874500,2026,10,1.5 л.,вариатор,Китай,https://im.mashina.kg/tachka/images/3/7/7/377bc0c7086929cf55c72b3c0f42dc88_640x480.jpg
https://mashina.kg/details/honda-crv-69f6fbfc4d1ef286329003,Honda CR-V V,18000,1574100,2017,152000,1.5 л.,вариатор,Бишкек,https://im.mashina.kg/tachka/images/a/a/7/aa7662471ee3b9f883d0072ab792bfb7_640x480.jpg
https://mashina.kg/details/lexus-lx-6a0735696b6d382107c822c2,Продажа Lexus LX III Рестайлинг 2012,41700,3646665,2012,28300,5.7 л.,автомат,Кызыл-Кия,https://storage.mashina.kg/catalog/images/2026-05-15/10034198/d823500df42214504617b66b72198659_medium.webp
https://mashina.kg/details/toyota-land-cruiser-699ef3f802b7b962112127,Toyota Land Cruiser 200 Series,32000,2798400,2010,118000,4.7 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/9/c/2/9c2ca686cba070e307ecae5d4c1fd9df_640x480.jpg
https://mashina.kg/details/changan-uniz-69a002c9e3153635053628,Changan UNI-Z,14200,1241790,2026,10,1.5 л.,робот,Китай,https://im.mashina.kg/tachka/images/c/9/0/c902842db309b6e72b8e56bedb6445f9_640x480.jpg
https://mashina.kg/details/hyundai-custo-69a288ef73f81752150361,Hyundai Custo,33000,2885850,2024,20,1.5 л.,автомат,Китай,https://im.mashina.kg/tachka/images/2/d/f/2df4a7b9389343ab6fff40cf75963219_640x480.jpg
https://mashina.kg/details/bmw-5-serii-69f8a6d5c47e2263921559,BMW 5 серии VII (G30/G31),25500,2229975,2019,149000,2.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/1/6/7/167ba2535c7c229af12c0cbe4e22486a_640x480.jpg
https://mashina.kg/details/bmw-3-serii-69fd40f664100526691385,BMW 3 серии VII (G2x),38000,3323100,2020,78625,3.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/c/0/1/c010483271dd24804c9db40eec0c2276_640x480.jpg
https://mashina.kg/details/changan-cs55plus-699d5cc235e59433595745,Changan CS55PLUS I Рестайлинг,12500,1093125,2025,20,1.5 л.,робот,Китай,https://im.mashina.kg/tachka/images/7/3/6/736edd37aad470120bddeac278df7963_640x480.jpg
https://mashina.kg/details/geely-binyue-l-699bbce448d0a008258194,Geely Binyue L,11800,1031910,2025,10,1.5 л.,вариатор,Китай,https://im.mashina.kg/tachka/images/5/a/3/5a37b6d17901a4cddd95bfd0504ee0a2_640x480.jpg
https://mashina.kg/details/hyundai-grandeur-6a07f00b898efa986299e0d9,Продажа Hyundai Grandeur VI 2017,10700,935715,2017,228000,2.4 л.,автомат,Манас (Джалал-Абад),https://storage.mashina.kg/catalog/images/2026-05-16/10034516/abe0132940a667b33fdf39548b62e7a2_medium.webp
https://mashina.kg/details/jetour-x70-plus-69a2590511700617092270,Jetour X70 PLUS,11500,1005675,2026,20,1.5 л.,робот,Китай,https://im.mashina.kg/tachka/images/a/4/b/a4b3f6babc75165961c7a82a790cfc57_640x480.jpg
https://mashina.kg/details/changan-cs75plus-699ade6916d95300014284,Changan CS75 Plus IV,13500,1180575,2025,20,1.5 л.,автомат,Китай,https://im.mashina.kg/tachka/images/f/7/9/f798d9a2a036c5b09d385a7727498b4f_640x480.jpg
https://mashina.kg/details/jetour-x70-69a25431d0d7b771606104,Jetour X70,11000,961950,2025,20,1.5 л.,робот,Китай,https://im.mashina.kg/tachka/images/7/b/0/7b0efc67217759deee282f453044eea3_640x480.jpg
https://mashina.kg/details/geely-galaxy-m9-69a280c9697fa093013237,Geely Galaxy M9,33500,2929575,2026,20,1.5 л.,автомат,Китай,https://im.mashina.kg/tachka/images/9/0/d/90dc5a98182169ed2abe383e298f6026_640x480.jpg
https://mashina.kg/details/bmw-5-serii-69e50af70e220870393453,BMW 5 серии VII (G30/G31),26500,2317425,2019,94000,2.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/4/f/a/4fa093a3c196722125b0e15533f5ceba_640x480.jpg
https://mashina.kg/details/bmw-5-serii-69fca304a927d136296085,BMW 5 серии VII (G30/G31) Рестайлинг,33000,2885850,2021,124000,2.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/6/a/5/6a51b7a861c676642217fe7720d942a5_640x480.jpg
https://mashina.kg/details/geely-xingyue-l-69a4f5bac5038056694744,Geely Xingyue L I Рестайлинг,20600,1801470,2026,10,2.0 л.,автомат,Китай,https://im.mashina.kg/tachka/images/9/b/5/9b543daf829b29ffa284581e824695da_640x480.jpg
https://mashina.kg/details/byd-song-plus-69a4f98a3404e347090558,BYD Song Plus I Рестайлинг,14000,1224300,2026,10,1.5 л.,автомат,Китай,https://im.mashina.kg/tachka/images/2/4/a/24ac2b7cb80a7e2c64fc013ffdc1a5e0_640x480.jpg
https://mashina.kg/details/toyota-corolla-6a06c65a066e532e6fed3f19,"Продажа Toyota Corolla IX (E120, E130) 2003",5146,450000,2003,250000,1.6 л.,механика,Баткен,https://storage.mashina.kg/catalog/images/2026-05-15/10033595/8eeb38689d05c34aa2d0baf70df79df8_medium.webp
https://mashina.kg/details/hyundai-sonata-69a7fe31f2814443312566,Hyundai Sonata VIII (DN8) Рестайлинг,17500,1530375,2024,10,1.5 л.,автомат,Китай,https://im.mashina.kg/tachka/images/d/5/c/d5c9088f23f357b48826e7293f03cfff_640x480.jpg
https://mashina.kg/details/hyundai-lafesta-69a7fc3c26cb4952917283,Hyundai Lafesta I Рестайлинг,12000,1049400,2023,10,1.5 л.,робот,Китай,https://im.mashina.kg/tachka/images/4/f/2/4f2fc1d7302d6227bfe04ffbb70674c6_640x480.jpg
https://mashina.kg/details/byd-sea-lion-05-69c3b9c2cec51149902598,BYD Sea Lion 05 I Рестайлинг,15000,1311750,2026,10,1.5 л.,автомат,Китай,https://im.mashina.kg/tachka/images/f/7/d/f7d8d97a810b11405d5b392466c62346_640x480.jpg
https://mashina.kg/details/byd-han-l-69c3b06a466d0991261975,BYD Han L,28000,2448600,2026,10,1.5 л.,автомат,Китай,https://im.mashina.kg/tachka/images/c/8/c/c8c80a78fe768bbf7fc14225114337ff_640x480.jpg
https://mashina.kg/details/byd-sea-lion-06-69c3ab204d368104481657,BYD Sea Lion 06,18800,1644060,2026,10,,,Китай,https://im.mashina.kg/tachka/images/6/a/2/6a2474b7fae9c52f7dff6a4e31e48abc_640x480.jpg
https://mashina.kg/details/byd-sea-lion-07-69c3a674239c7484573928,BYD Sea Lion 07,21800,1906410,2026,10,,,Китай,https://im.mashina.kg/tachka/images/c/6/a/c6a4b3fb5320963109e706ea4fea3e52_640x480.jpg
https://mashina.kg/details/honda-accord-69a8fad76eff0181176046,Honda Accord XI,18000,1574100,2026,10,1.5 л.,вариатор,Китай,https://im.mashina.kg/tachka/images/e/4/4/e44f9e8f791f7b7015b30296676387ac_640x480.jpg
https://mashina.kg/details/mg-5-69abd21d36fa0880705104,MG 5 II,8000,699600,2026,5,1.5 л.,робот,Китай,https://im.mashina.kg/tachka/images/f/6/f/f6f9774810b699317e199aa3730b78b6_640x480.jpg
https://mashina.kg/details/voyah-dream-69b39b0065f9d217340451,Voyah Dream,51000,4459950,2025,20,,,Китай,https://im.mashina.kg/tachka/images/e/f/f/eff91f05235665e46b02f190e80ade4d_640x480.jpg
https://mashina.kg/details/dongfeng-e-008-69b3deb7c84f0399028412,Dongfeng eπ 008,19000,1661550,2025,20,,,Китай,https://im.mashina.kg/tachka/images/2/0/e/20e1f8ae6d95e3346fffc4864946b632_640x480.jpg
https://mashina.kg/details/honda-crv-691ef43423a9a257835778,Honda CR-V III,11435,1000000,2007,356321,2.0 л.,автомат,Манас (Джалал-Абад),https://im.mashina.kg/tachka/images/5/c/0/5c0fcbf4ce5bdb19bdb9c205e804a80f_640x480.jpg
https://mashina.kg/details/dongfeng-e-007-69b3e2a2884ca576029395,Dongfeng eπ 007,19000,1661550,2025,10,,,Китай,https://im.mashina.kg/tachka/images/1/e/4/1e4160e2045c8adf6bf58298e0252506_640x480.jpg
https://mashina.kg/details/voyah-free-69b393069e8ed015396277,Voyah Free I Рестайлинг,28000,2448600,2025,10,1.5 л.,автомат,Китай,https://im.mashina.kg/tachka/images/b/2/8/b28ca2b0c67265424aea7e490c3a9114_640x480.jpg
https://mashina.kg/details/roewe-i5-69abd02df2faa514146183,Roewe i5 I Рестайлинг,9000,787050,2026,5,1.5 л.,робот,Китай,https://im.mashina.kg/tachka/images/a/c/7/ac75b73047b4e7bdc97677d0059b674a_640x480.jpg
https://mashina.kg/details/daewoo-matiz-6a0729336d189157d514e7a6,Продажа Daewoo Matiz II Рестайлинг 2008,3602,315000,2008,195000,0.8 л.,механика,Манас (Джалал-Абад),https://storage.mashina.kg/catalog/images/2026-05-15/10034135/c4a597d262d48ea49697b5aa1a4a4011_medium.webp
https://mashina.kg/details/skoda-octavia-69aaa885e0308262659191,Skoda Octavia III (A7),15000,1311750,2025,5,1.6 л.,автомат,Китай,https://im.mashina.kg/tachka/images/2/b/5/2b5737ec641c9ddab4459c35542235f0_640x480.jpg
https://mashina.kg/details/skoda-karoq-69aaa62abeb22831022673,Skoda Karoq I Рестайлинг,26000,2273700,2025,5,1.5 л.,робот,Китай,https://im.mashina.kg/tachka/images/2/a/4/2a4855be4289b32f80a741fb16f25bd4_640x480.jpg
https://mashina.kg/details/zeekr-9x-6a0729ef17fe67232c9254de,Продажа Zeekr 9X 2025,108000,9444600,2025,20,2.0 л.,автомат,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-15/10034136/ac82c6f551f510778c2fdbc4037398a0_medium.webp
https://mashina.kg/details/toyota-rav4-6a0714aa78cdb886e49a3a58,Продажа Toyota RAV4 V (XA50) 2025,33000,2885850,2025,20,2.5 л.,автомат,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-15/10034051/f1b23bdfebdfa7b96b484fac9437bde0_medium.webp
https://mashina.kg/details/voyah-taishan-6a082ce147bff236e390da71,Продажа Voyah Taishan 2026,78500,6864825,2026,20,1.5 л.,автомат,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-16/10034766/2f413260335ea2a9e6d220f86af2ac0b_medium.webp
https://mashina.kg/details/skoda-superb-69aaa42729c7b567161085,Skoda Superb III,19800,1731510,2025,5,1.4 л.,робот,Китай,https://im.mashina.kg/tachka/images/6/e/a/6eae89f7fd4baac08b01952ad4e06493_640x480.jpg
https://mashina.kg/details/changan-uni-z-6a06f36d8736da5a1f8a094a,Продажа Changan UNI-Z 2026,15300,1337985,2026,20,1.5 л.,робот,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-15/10033896/bd23938f4e10388b13729ce7fa81ccd5_medium.webp
https://mashina.kg/details/gac-aion-s-plus-69aa84b15338f481853325,GAC Aion S Plus,12600,1101870,2026,5,,,Китай,https://im.mashina.kg/tachka/images/c/2/7/c27de3d0f4cc483659d6cee17a412c0a_640x480.jpg
https://mashina.kg/details/geely-galaxy-m9-6a06e68f3dbfd5c075886ef8,Продажа Geely Galaxy M9 2026,45000,3935250,2026,20,1.5 л.,автомат,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-15/10033806/9c6f0010111106f356176a63cf34faa3_medium.webp
https://mashina.kg/details/lynk-co-900-6a06eea54f0a012b34a52177,Продажа Lynk & Co 900 2026,57500,5028375,2026,20,2.0 л.,автомат,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-15/10033858/44a5e0be932cb5f51ab4e5ae68599cbb_medium.webp
https://mashina.kg/details/toyota-camry-6a07196cedd2bcecb5add5d0,Продажа Toyota Camry IX (XV80) China Market 2025,32000,2798400,2025,20,2.0 л.,вариатор,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-15/10034074/08798866543daddbdeee2366b855e2c5_medium.webp
https://mashina.kg/details/lynk-co-900-6a0977143686674fb4bafdf7,Продажа Lynk & Co 900 2026,63500,5553075,2026,20,2.0 л.,автомат,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-17/10035672/a2a3073342678166d19c021fbfb40252_medium.webp
https://mashina.kg/details/nissan-qashqai-69a92cd1a562d875976233,Nissan Qashqai II Рестайлинг 2,14600,1276770,2026,5,2.0 л.,вариатор,Китай,https://im.mashina.kg/tachka/images/9/4/e/94e06cfebcad794eabee7cd48a2646de_640x480.jpg
https://mashina.kg/details/kia-kx3-69a9121fb68a0303671265,Kia KX3,15000,1311750,2025,5,1.5 л.,механика,Китай,https://im.mashina.kg/tachka/images/7/0/b/70b5e22043da0fb6d7f8add97ec74a5e_640x480.jpg
https://mashina.kg/details/toyota-prius-69fb679b81f0b769323471,Toyota Prius IV (XW50),11500,1005675,2015,305775,1.8 л.,вариатор,Бишкек,https://im.mashina.kg/tachka/images/e/2/6/e268c0d5af163b5e107dff7eadeedc72_640x480.jpg
https://mashina.kg/details/bmw-5-serii-699c10fbe5149078548461,BMW 5 серии VI (F10/F11/F07) Рестайлинг,18000,1574100,2016,146000,2.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/6/a/f/6afa10461a71febd3e4c65bfa1a71a12_640x480.jpg
https://mashina.kg/details/bmw-x5-69df1f6d02d2d496141206,BMW X5 IV (G05/G18),44000,3847800,2019,167000,3.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/c/5/b/c5b4719c49412af18d1ff4db26ff469f_640x480.jpg
https://mashina.kg/details/hyundai-santa-fe-69f89556e638a025395302,Hyundai Santa Fe IV,21500,1880175,2018,96000,2.2 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/d/2/2/d2201cd2f9e3b95e9cf7111fd82ba7d4_640x480.jpg
https://mashina.kg/details/hyundai-avante-6a0566902bacbda3762aded3,Продажа Hyundai Avante VI Рестайлинг 2019,10800,944460,2019,167000,1.6 л.,автомат,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-14/10032337/7e4d9b4e183ad820c74db8f05034578a_medium.webp
https://mashina.kg/details/changan-qiyuan-q05-69e75704a66ec217016696,Changan Qiyuan Q05 II,13600,1189320,2025,2,,,Бишкек,https://im.mashina.kg/tachka/images/1/b/4/1b46e2d5897c3ba24f806e0f34a88e11_640x480.jpg
https://mashina.kg/details/changan-qiyuan-q05-69fb08bc53a23113668280,Changan Qiyuan Q05 II,13600,1189320,2025,30,,,Бишкек,https://im.mashina.kg/tachka/images/3/1/a/31a332e5b4e4cac7f515f682a3e313a9_640x480.jpg
https://mashina.kg/details/kia-k7-69c22c69ca6ef898087323,Kia K7 YG (II) Рестайлинг,17800,1556610,2020,170000,2.4 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/d/6/d/d6d1e994027283631fa44fd7fcc4405f_640x480.jpg
https://mashina.kg/details/kia-k7-6a01c3573dd17958949101,Kia K7 YG (II) Рестайлинг,18300,1600335,2020,146000,2.5 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/4/3/3/4338bd6deeccd599baa837ed0ba6596e_640x480.jpg
https://mashina.kg/details/kia-sorento-64e1939b5f904421509554,Kia Sorento III Prime Рестайлинг,27500,2404875,2017,77500,2.2 л.,автомат,Кант,https://im.mashina.kg/tachka/images/c/b/4/cb4cac4e13b168572e95c55b60eeac82_640x480.jpg
https://mashina.kg/details/toyota-rav4-69689f1dabeb1295561193,Toyota RAV4 V (XA50),33900,2964555,2024,29000,2.5 л.,вариатор,Бишкек,https://im.mashina.kg/tachka/images/7/1/d/71d74eb34c503cfc68dc05d5fede33fb_640x480.jpg
https://mashina.kg/details/toyota-rav4-697df241a55b4232939692,Toyota RAV4 V (XA50),28000,2448600,2022,167000,2.5 л.,вариатор,Бишкек,https://im.mashina.kg/tachka/images/0/9/8/098e504f820fec3ff61bc7b7c1d09984_640x480.jpg
https://mashina.kg/details/lexus-gx-69b9377eca7c4631787898,Lexus GX II Рестайлинг 2,47000,4110150,2019,110000,4.6 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/d/8/f/d8fe2e1b3bdc6b9cbca59548aecfd4c6_640x480.jpg
https://mashina.kg/details/subaru-outback-699ec6866d068918537674,Subaru Outback VI,21500,1880175,2021,126916,2.5 л.,вариатор,Бишкек,https://im.mashina.kg/tachka/images/5/2/b/52b0dc445b92110c7af3fb6c44d6570b_640x480.jpg
https://mashina.kg/details/chevrolet-cruze-6a0468bd98cb329a9af9a7ba,Продажа Chevrolet Cruze II 2018,7500,655875,2018,276000,1.4 л.,автомат,Ош,https://storage.mashina.kg/catalog/images/2026-05-13/10031410/e66841bf3318c8574bed0fd25cbf5bb1_medium.webp
https://mashina.kg/details/bmw-5-serii-69a7109e660ee231431127,BMW 5 серии IV (E39) Рестайлинг,13000,1136850,2003,160000,2.5 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/6/7/b/67b16cb29e7cd41b67249e48a62ece47_640x480.jpg
https://mashina.kg/details/toyota-highlander-6980334d9f861908861842,Toyota Highlander IV (U70),32000,2798400,2020,130000,2.5 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/6/f/7/6f73ccf7168aefce5a4ffbe722977233_640x480.jpg
https://mashina.kg/details/toyota-avensis-69ad50030faab503534709,Toyota Avensis I Рестайлинг,5489,480000,2001,400000,2.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/2/a/9/2a95a940a74459359f2c11512ddb3d2b_640x480.jpg
https://mashina.kg/details/kia-k5-69fefdff8e9dd601782578,Kia K5 III,15500,1355475,2020,107000,2.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/2/8/6/286cd7523be093858896097e72a14875_640x480.jpg
https://mashina.kg/details/toyota-rav4-69fb28b2452f9094279064,Toyota RAV4 V (XA50),23500,2055075,2020,130000,2.5 л.,вариатор,Бишкек,https://im.mashina.kg/tachka/images/f/7/a/f7a0540cd0c7f3b2e073bbaf621cc3d6_640x480.jpg
https://mashina.kg/details/hyundai-tucson-69f633c59bbd9206653146,Hyundai Tucson IV,15900,1390455,2021,79000,1.6 л.,робот,Бишкек,https://im.mashina.kg/tachka/images/f/9/2/f92702425cb678617128d9f635bdf767_640x480.jpg
https://mashina.kg/details/bmw-5-serii-6a05b8d794cddff904f64633,Продажа BMW 5 серии VII (G30/G31) Рестайлинг 2021,35999,3148113,2021,44000,2.0 л.,автомат,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-14/10032688/66c951c5f9b93189dd1ae17a0f4c799c_medium.webp
https://mashina.kg/details/hyundai-creta-69e849e0e0fce314297096,Hyundai Creta I,12500,1093125,2017,150000,2.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/0/7/8/0786da0b0ca4af208f75d1d6cfa7391e_640x480.jpg
https://mashina.kg/details/subaru-outback-6a08a76c1c0bcff3929d4fcb,Продажа Subaru Outback VI 2022,19300,1687785,2022,53000,2.5 л.,вариатор,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-16/10035283/24d914e4a633e60b4a39acc7f0da3cb7_medium.webp
https://mashina.kg/details/toyota-highlander-6a001dfb9cce3266602333,Toyota Highlander IV (U70),35500,3104475,2021,73000,2.5 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/6/3/5/635e0faadba3d190516ddab1517a3547_640x480.jpg
https://mashina.kg/details/toyota-rav4-66a54df741a02478878998,Toyota RAV4 V (XA50),27500,2404875,2019,141000,2.5 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/9/f/5/9f51f7c2a794cac0b5228bb936b6636d_640x480.jpg
https://mashina.kg/details/toyota-highlander-6a074587f0c0966b81c5e515,Продажа Toyota Highlander III (U50) Рестайлинг 2019,24500,2142525,2019,98000,3.5 л.,автомат,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-15/10034269/b816ea0f177de14c9492d7c8f4b90165_medium.webp
https://mashina.kg/details/bmw-x3-69eb13ee19860740859731,BMW X3 I (E83),10700,935715,2004,188000,3.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/c/9/9/c99a20c3ed65370451c4e35299f15398_640x480.jpg
https://mashina.kg/details/jeep-wrangler-69ecda6fc004d261844615,Jeep Wrangler IV (JL),36000,3148200,2021,50000,2.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/a/2/3/a23b7936aa89a6a32438b818b920709d_640x480.jpg
https://mashina.kg/details/subaru-outback-691c2fbd501cd577729893,Subaru Outback VI,20500,1792725,2019,53269,2.5 л.,вариатор,Бишкек,https://im.mashina.kg/tachka/images/d/4/0/d406ee17d3e4e97684b2f9cbc426dd57_640x480.jpg
https://mashina.kg/details/chevrolet-spark-6a093d1b7d1f07fd4185e1e0,Продажа Chevrolet Spark IV Рестайлинг 2019,7600,664620,2019,73000,1.0 л.,вариатор,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-17/10035435/7aea51fa322382dd7a81ea7921c0cf26_medium.webp
https://mashina.kg/details/citroen-celysee-69dded0281611962374929,Citroen C-Elysee I Рестайлинг,4117,360000,2018,254000,1.6 л.,механика,Бишкек,https://im.mashina.kg/tachka/images/e/5/9/e59da4d8d3a30d97225c3f4020edebcd_640x480.jpg
https://mashina.kg/details/lexus-nx-6a0841aa324125f01dadfe1a,Продажа Lexus NX I Рестайлинг 2019,19500,1705275,2019,89000,2.0 л.,автомат,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-16/10034849/fff1fa247c7298a2c3324daa7ce36d2b_medium.webp
https://mashina.kg/details/kia-carnival-69c63f6bc683b111513167,Kia Carnival IV,22500,1967625,2020,215000,2.2 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/5/3/4/5349115b74eeda3da6cd74ddd8d28d57_640x480.jpg
https://mashina.kg/details/kia-cerato-6a006ee9c80e2435632726,Kia Cerato II,6747,590000,2009,192000,1.6 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/8/e/d/8ed57611ec2e94a3a3dbd1c88c367416_640x480.jpg
https://mashina.kg/details/toyota-rav4-69ba5dc23bd92805352117,Toyota RAV4 V (XA50),34000,2973300,2025,10,2.5 л.,автомат,Китай,https://im.mashina.kg/tachka/images/4/7/6/47697c421471140114c544327579723c_640x480.jpg
https://mashina.kg/details/kia-k8-6a00a7c1b903f002514066,Kia K8,19750,1727138,2021,183000,1.6 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/5/4/c/54cc9185d67bf71f2601f9442c8ea7cb_640x480.jpg
https://mashina.kg/details/toyota-corolla-69ba62a2599e2618037184,Toyota Corolla XII (E210),15000,1311750,2026,10,1.6 л.,механика,Китай,https://im.mashina.kg/tachka/images/3/d/1/3d16742f0f99f11ec9c1f577d81c1de3_640x480.jpg
https://mashina.kg/details/zeekr-001-69ba0c35be34e439918946,Zeekr 001 I Рестайлинг,48000,4197600,2026,10,,,Китай,https://im.mashina.kg/tachka/images/6/a/e/6ae07939ffb53a7cc145b56c9a2afd18_640x480.jpg
https://mashina.kg/details/kia-k5-6a09c7fa0d5c8e1375019aef,Продажа Kia K5 III 2020,16500,1442925,2020,144000,2.0 л.,автомат,Ош,https://storage.mashina.kg/catalog/images/2026-05-17/10036101/566cbd4920de8339f165e02823bfee20_medium.webp
